Processor ID,Designer,Processor Family,Processor Code Name,Microarchitecture,Processor Model,Processor Date,Processor Clock [MHz],Processor Clock (Max) [MHz],Threads/core,Cores,TDP,Instruction set width,Transistors (millions),Die size (mm^2),Voltage (low),Voltage (high),SpecInt1992 (average base),SpecFp1992 (average base),SpecInt1995 (average base),SpecFp1995 (average base),SpecInt2000 (average base),SpecFp2000 (average base),SpecInt2006 (average base),SpecFp2006 (average base),x400_perlbench,x401_bzip2,x403_gcc,x429_mcf,x445_gobmk,x456_hmmer,x458_sjeng,x462_libquantum,x464_h264ref,x471_omnetpp,x473_astar,x483_xalancbmk,x410_bwaves,x416_gamess,x433_milc,x434_zeusmp,x435_gromacs,x436_cactusadm,x437_leslie3d,x444_namd,x447_dealii,x450_soplex,x453_povray,x454_calculix,x459_gemsfdtd,x465_tonto,x470_lbm,x481_wrf,x482_sphinx3,L1 (unified) (on chip),L1 (instruction) (on chip),L1 (data) (on chip),L2 (on chip),Cores sharing L2 (on chip),L3 (on chip),Cores sharing L3 (on chip),L1 (unified) (off chip),L1 (instruction) (off chip),L1 (data) (off chip),L2 (off chip),Cores sharing L2 (off chip),L3 (off chip),Cores sharing L3 (off chip),Fabricated by,Process Name,Feature Size [microns],Channel length [microns],Metal layers,Metal type,FO4 Delay [ps],FO4 Delay Vdd [V],FO4 Source
559,Intel,Xeon,Westmere EX,,E7-2850,,2000.0,,20,10,130.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560,Intel,Xeon,Westmere EX,,E7-4850,,2000.0,,20,10,130.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
561,Intel,Xeon,Westmere EX,,E7-8850,,2000.0,,20,10,130.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
562,Intel,Xeon,Westmere EX,,E7-8837,,2660.0,,8,8,130.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
563,Intel,Xeon,Westmere EX,,E7-8867L,,2130.0,,20,10,105.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
564,Intel,Xeon,Westmere EX,,E7-2870,,2400.0,,20,10,130.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
565,Intel,Xeon,Westmere EX,,E7-4870,,2400.0,,20,10,130.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
566,Intel,Xeon,Westmere EX,,E7-8870,,2400.0,,20,10,130.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
567,Intel,Xeon,Westmere EX,,E7-2820,,2000.0,,16,8,105.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
568,Intel,Xeon,Westmere EX,,E7-2830,,2130.0,,16,8,105.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
569,Intel,Xeon,Westmere EX,,E7-4820,,2000.0,,16,8,105.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
570,Intel,Xeon,Westmere EX,,E7-4830,,2130.0,,16,8,105.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571,Intel,Xeon,Westmere EX,,E7-8830,,2130.0,,16,8,105.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
585,Intel,Xeon,Sandy Bridge,,E3-1290,,3600.0,,8,4,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
616,Intel,Xeon,Sandy Bridge-EP,,E5-2687W,,3100.0,,16,8,150.0,,,,0.6,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.35,
617,Intel,Xeon,Sandy Bridge-EP,,E5-2680,,2700.0,,16,8,130.0,,,,0.6,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.35,
618,Intel,Xeon,Sandy Bridge-EP,,E5-2660,,2200.0,,16,8,95.0,,,,0.6,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.35,
619,Intel,Xeon,Sandy Bridge-EP,,E5-2650L,,1800.0,,16,8,70.0,,,,0.6,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.35,
620,Intel,Xeon,Sandy Bridge-EP,,E5-2630L,,2000.0,,12,6,60.0,,,,0.6,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.35,
621,Intel,Xeon,Sandy Bridge-EP,,E5-2643,,3300.0,,8,4,130.0,,,,0.6,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.35,
622,Intel,Xeon,Sandy Bridge-EP,,E5-2609,,2400.0,,4,4,80.0,,,,0.6,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.35,
623,Intel,Xeon,Sandy Bridge-EP,,E5-2667,,2900.0,,12,6,130.0,,,,0.6,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.35,
624,Intel,Xeon,Sandy Bridge-EP,,E5-2650,,2000.0,,16,8,95.0,,,,0.6,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.35,
625,Intel,Xeon,Sandy Bridge-EP,,E5-2640,,2500.0,,12,6,95.0,,,,0.6,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.35,
626,Intel,Xeon,Sandy Bridge-EP,,E5-2603,,1800.0,,4,4,80.0,,,,0.6,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.35,
627,Intel,Xeon,Sandy Bridge-EP,,E5-2630,,2300.0,,12,6,95.0,,,,0.6,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.35,
628,Intel,Xeon,Sandy Bridge-EP,,E5-2670,,2600.0,,16,8,115.0,,,,0.6,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.35,
629,Intel,Xeon,Sandy Bridge-EP,,E5-2690,,2900.0,,16,8,135.0,,,,0.6,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.35,
630,Intel,Xeon,Sandy Bridge-EP,,E5-2665,,2400.0,,16,8,115.0,,,,0.6,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.35,
631,Intel,Xeon,Sandy Bridge-EP,,E5-2637,,3000.0,,4,2,80.0,,,,0.6,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.35,
632,Intel,Xeon,Sandy Bridge-EP,,E5-1650,,3200.0,,12,6,130.0,,,,0.6,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.35,
633,Intel,Xeon,Sandy Bridge-EP,,E5-4610,,2400.0,,12,6,95.0,,,,0.6,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.35,
634,Intel,Xeon,Sandy Bridge-EP,,E5-4640,,2400.0,,16,8,95.0,,,,0.6,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.35,
635,Intel,Xeon,Sandy Bridge-EP,,E5-4607,,2200.0,,12,6,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
636,Intel,Xeon,Sandy Bridge-EP,, E5-4650L,,2600.0,,16,8,115.0,,,,0.6,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.35,
637,Intel,Xeon,Sandy Bridge-EP,,E5-4620,,2200.0,,16,8,95.0,,,,0.6,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.35,
638,Intel,Xeon,Sandy Bridge-EP,,E5-4617,,2900.0,,6,6,130.0,,,,0.6,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.35,
639,Intel,Xeon,Sandy Bridge-EP,,E5-4603,,2000.0,,8,4,95.0,,,,0.6,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.35,
640,Intel,Xeon,Sandy Bridge-EN,,E5-2450L,,1800.0,,16,8,70.0,,,,0.6,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.35,
641,Intel,Xeon,Sandy Bridge-EN,,E5-2450,,2100.0,,16,8,95.0,,,,0.6,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.35,
642,Intel,Xeon,Sandy Bridge-EN,,E5-2440,,2400.0,,12,6,95.0,,,,0.6,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.35,
643,Intel,Xeon,Sandy Bridge-EN,,E5-2430L,,2000.0,,12,6,60.0,,,,0.6,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.35,
644,Intel,Xeon,Sandy Bridge-EN,,E5-2407,,2200.0,,4,4,80.0,,,,0.6,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.35,
645,Intel,Xeon,Sandy Bridge-EN,,E5-2403,,1800.0,,4,4,80.0,,,,0.6,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.35,
646,Intel,Xeon,Sandy Bridge-EN,,E5-2430,,2200.0,,12,6,95.0,,,,0.6,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.35,
647,Intel,Xeon,Sandy Bridge-EN,,E5-2420,,1900.0,,12,6,95.0,,,,0.6,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.35,
648,Intel,Xeon,Sandy Bridge-EP,,E5-1660,,3300.0,,12,6,130.0,,,,0.6,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.35,
649,Intel,Xeon,Sandy Bridge-EP,,E5-1620,,3600.0,,8,4,130.0,,,,0.6,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.35,
650,Intel,Xeon,Sandy Bridge-EP,,E5-4650,,2700.0,,16,8,130.0,,,,0.6,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.35,
651,Intel,Xeon,Sandy Bridge-EN,,E5-2470,,2300.0,,16,8,95.0,,,,0.6,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.35,
683,Intel,Xeon,Ivy Bridge,,E3-1290V2,,3700.0,,8,4,87.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
684,Intel,Xeon,Ivy Bridge,,E3-1280V2,,3600.0,,8,4,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
685,Intel,Xeon,Ivy Bridge,,E3-1270V2,,3500.0,,8,4,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
686,Intel,Xeon,Ivy Bridge,,E3-1265LV2,,2500.0,,8,4,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
687,Intel,Xeon,Ivy Bridge,,E3-1245V2,,3400.0,,8,4,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688,Intel,Xeon,Ivy Bridge,,E3-1240V2,,3400.0,,8,4,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
689,Intel,Xeon,Ivy Bridge,,E3-1230V2,,3300.0,,8,4,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
690,Intel,Xeon,Ivy Bridge,,E3-1220V2,,3100.0,,4,4,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
691,Intel,Xeon,Ivy Bridge,,E3-1220LV2,,2300.0,,4,2,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
693,Intel,Xeon,Sandy Bridge-EN,,E5-1428L,,1800.0,,12,6,60.0,,,,0.6,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.35,
1288,Intel,Xeon,Conroe,Core:Conroe,3040,2007-01-01,1860.0,,2,2,65.0,64,167.0,111,0.85,1.5,,,,,1925.4968190054233,1994.9639094479885,12.348696050255777,11.933534455375375,13.294845079703412,9.244557032316083,10.374566749493438,16.57691649303224,12.39983870548136,8.552260249604457,11.579064085452822,16.51135657968981,19.299792744444765,10.994723716116617,8.937833989771155,15.325732529897978,20.72182784898369,12.35909558479762,10.143535292885657,11.499481238644027,11.257536159332403,15.681271362573911,10.694875125911896,9.719085103813816,13.583765627048496,10.896899967696664,12.818534048605034,9.566763616830562,10.87620795656574,9.537259736161092,11.809090898165122,12.807051246165805,13.098778540537786,,32,32,2048,,,,,,,,,,,Intel,P1264,0.065,0.035,8,copper,10.409090909090903,1.5,"add(linreg_intercept(delays),mul(4,linreg_slope(delays)))"
1289,Intel,Xeon,Conroe,Core:Conroe,3050,2007-01-01,2130.0,,2,2,65.0,64,167.0,111,0.85,1.5,,,,,2171.4930347574223,2185.4216984371687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,32,2048,,,,,,,,,,,Intel,P1264,0.065,0.035,8,copper,10.409090909090903,1.5,"add(linreg_intercept(delays),mul(4,linreg_slope(delays)))"
1290,Intel,Xeon,Conroe,Core:Conroe,3060,2007-10-01,2400.0,,2,2,65.0,64,291.0,143,0.85,1.5,,,,,2563.3331599179087,2542.4484774042785,15.752890709861735,14.691475459252631,17.257979924770176,12.999999999999998,13.551790089522328,21.06441295835893,15.899999999999997,10.872708990242229,14.798414122744234,17.739888971375265,25.166357222242734,13.521042629348633,12.032688651262593,19.809898801691425,21.565583050021502,15.694665990613217,11.12898842811908,14.233255390773826,14.460987480604066,17.83215162829965,12.32722284761484,12.531096974103695,20.745415932255227,13.533251365844771,16.731288230492993,12.379262076465059,11.56310114235169,12.269012265430526,13.966108497112714,15.651383818813754,18.428975298837063,,32,32,4096,,,,,,,,,,,Intel,P1264,0.065,0.035,8,copper,10.409090909090903,1.5,"add(linreg_intercept(delays),mul(4,linreg_slope(delays)))"
1291,Intel,Xeon,Conroe,Core:Conroe,3065,2007-10-01,2330.0,,2,2,65.0,64,291.0,143,0.85,1.3625,,,,,,,17.2,17.3,15.4,12.5,17.1,22.0,15.2,12.2,14.1,40.1,23.9,14.8,11.8,21.6,30.2,16.6,12.6,14.4,14.5,28.6,16.2,12.4,24.3,15.0,19.0,12.6,15.2,15.9,17.1,20.5,20.6,,32,32,4096,,,,,,,,,,,Intel,P1264,0.065,0.035,8,copper,10.805627705630872,1.3625,"add(linreg_intercept(delays),mul(4,linreg_slope(delays)))"
1292,Intel,Xeon,Conroe,Core:Conroe,3070,2007-10-01,2660.0,,2,2,65.0,64,291.0,143,0.85,1.5,,,,,2822.9984059506655,2747.473662996814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,32,4096,,,,,,,,,,,Intel,P1264,0.065,0.035,8,copper,10.409090909090903,1.5,"add(linreg_intercept(delays),mul(4,linreg_slope(delays)))"
1293,Intel,Xeon,Conroe,Core:Conroe,3075,2007-10-01,2660.0,,1,2,65.0,64,291.0,143,0.85,1.3625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,32,4096,,,,,,,,,,,Intel,P1264,0.065,0.035,8,copper,10.805627705630872,1.3625,"add(linreg_intercept(delays),mul(4,linreg_slope(delays)))"
1294,Intel,Xeon,Conroe,Core:Conroe,3085,2007-10-01,3000.0,,1,2,65.0,64,291.0,143,0.85,1.3625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,32,4096,,,,,,,,,,,Intel,P1264,0.065,0.035,8,copper,10.805627705630872,1.3625,"add(linreg_intercept(delays),mul(4,linreg_slope(delays)))"
1295,Intel,Xeon,Dempsey,,5050,,3000.0,,4,2,95.0,,376.0,162,1.075,1.35,,,,,1420.994370150706,1453.8191084175503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,16,4096,1,,,,,,,,,,Intel,P1264,0.065,0.035,8,copper,10.847368421052622,1.35,"add(linreg_intercept(delays),mul(4,linreg_slope(delays)))"
1296,Intel,Xeon,Dempsey,,5080,,3730.0,,4,2,130.0,,376.0,162,1.075,1.35,,,,,1782.2721625632325,1963.7956034647202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,16,4096,1,,,,,,,,,,Intel,P1264,0.065,0.035,8,copper,10.847368421052622,1.35,"add(linreg_intercept(delays),mul(4,linreg_slope(delays)))"
1297,Intel,Xeon,Woodcrest,,5110,2006-06-01,1600.0,,2,2,65.0,64,291.0,143,1.0,1.5,,,,,1701.8154112143843,1721.3525714011505,10.197083559242822,9.192868421930472,11.633238004015356,8.45431975809611,7.4976663584615535,13.307205787707975,10.649727589153077,6.9652585894013574,9.886274522898326,12.07988659288262,16.699699390060463,8.79160682719377,7.939666077328176,12.647447271165019,13.901728281501054,10.029133338458019,7.550115765127297,8.97577603394936,9.465015181489559,10.357359443092479,8.377560814361338,8.232746008952166,12.576609458153136,8.859171103135623,11.27903910334348,7.897665732105953,8.264277291575409,7.59989725090461,4.978382083424684,10.242543687287414,11.799321955980124,,32,32,4096,,,,,,,,,,,Intel,P1264,0.065,0.035,8,copper,10.409090909090903,1.5,"add(linreg_intercept(delays),mul(4,linreg_slope(delays)))"
1298,Intel,Xeon,Woodcrest,,5120,2006-06-01,1860.0,,2,2,65.0,64,291.0,143,1.0,1.5,,,,,1963.000000000001,1944.9999999999995,11.3,10.699999999999998,13.5,9.66,8.030000000000001,13.8,12.299999999999999,7.8,11.4,11.7,19.4,9.16,8.969999999999999,14.2,15.2,12.8,8.24,10.0,11.4,11.6,9.540000000000001,9.81,17.1,9.45,12.9,9.87,9.04,10.3,5.0,12.2,13.200000000000001,,32,32,4096,,,,,,,,,,,Intel,P1264,0.065,0.035,8,copper,10.409090909090903,1.5,"add(linreg_intercept(delays),mul(4,linreg_slope(delays)))"
1299,Intel,Xeon,Woodcrest,,5130,2006-06-01,2000.0,,1,2,65.0,64,291.0,143,1.0,1.5,,,,,2103.151962434075,2061.8039832549352,12.32472047101303,11.36281782943735,14.5,10.449880382090505,8.490031901253193,15.749760890306565,13.249905660041508,8.382469061495149,12.324924139954259,13.498877744536884,20.89976076418101,10.424669389321616,9.769989764569381,15.599358934844236,16.9477633305463,12.714558584551805,9.029526747928792,11.074915093916706,11.89621788637044,12.744987942561888,10.366600073008025,10.348912986396204,16.064035126603006,10.64681921957226,14.047775624631823,9.964737828964694,10.137423680319573,9.531702231721415,5.8957799717120585,12.85451674770862,14.524762890334596,,32,32,4096,,,,,,,,,,,Intel,P1264,0.065,0.035,8,copper,10.409090909090903,1.5,"add(linreg_intercept(delays),mul(4,linreg_slope(delays)))"
1300,Intel,Xeon,Woodcrest,,5140,2006-06-01,2333.0,,1,2,65.0,64,291.0,143,1.0,1.5,,,,,2430.9997943233157,2320.762805630941,14.257398435776524,13.525253143456299,16.597570651410404,12.228937845934645,11.442622835788356,17.09479681644478,15.464883386187555,9.783220018157913,14.299303925561876,14.461809927464394,24.33328771284789,11.586508293564412,11.133233731245458,18.366163397324435,18.95536614459739,15.999999999999998,10.099016340499608,12.59296659617967,14.233255390773826,15.136833896013425,11.499125327300222,12.266575922191548,21.432507296087543,11.631816636467692,16.166597843379144,12.333243404912018,10.899076879430545,12.83324690258688,8.005649290999866,15.199344962538236,16.299999999999997,,32,32,4096,,,,,,,,,,,Intel,P1264,0.065,0.035,8,copper,10.409090909090903,1.5,"add(linreg_intercept(delays),mul(4,linreg_slope(delays)))"
1301,Intel,Xeon,Woodcrest,,5150,2006-06-01,2660.0,,2,2,65.0,64,291.0,143,1.0,1.5,,,,,2722.2691656468646,2547.1491932891868,15.530806649371518,13.784707908468466,18.9173787249835,13.695130394716005,10.964323293115534,17.893861589032504,17.479274353988682,11.200000000000001,16.159068091477423,14.875332197708307,27.799856114549385,11.985173616630854,12.519618322701827,19.90930716229941,18.18985869827653,16.522793108822533,9.506016502790384,13.756812051600138,15.694338499877986,15.866811036827121,11.393907691729241,13.664650373440479,19.560757244197976,11.820494881665109,18.763741038457088,12.767957778863027,10.629477697472385,11.719537813703308,8.25237348299698,15.438471306497862,17.899813778323363,,32,32,4096,,,,,,,,,,,Intel,P1264,0.065,0.035,8,copper,10.409090909090903,1.5,"add(linreg_intercept(delays),mul(4,linreg_slope(delays)))"
1302,Intel,Xeon,Woodcrest,,5160,2006-06-01,3000.0,,2,2,80.0,64,291.0,143,1.0,1.5,,,,,3000.747885729751,2731.6973498196553,17.038301712572135,15.673817320668707,20.339990213065725,15.535531766072701,12.797815383146975,18.34423019347129,18.5193716125626,14.240741782094277,17.472105589755888,17.636739933983943,29.595883346216223,12.544042231487335,13.84874391520018,19.443639402001722,19.415490176097038,19.421077987004374,10.757301443905886,15.8429463257678,17.700188259270913,19.30942070660467,12.507325048180661,15.242736988364232,20.827444815008874,12.788113652045869,20.710185544095513,14.068523601327552,11.429414812963227,15.131528852212702,10.466521130831376,17.430536636767897,20.096382064264517,,32,32,4096,,,,,,,,,,,Intel,P1264,0.065,0.035,8,copper,10.409090909090903,1.5,"add(linreg_intercept(delays),mul(4,linreg_slope(delays)))"
1303,Intel,Xeon,Paxville,,7020,,2660.0,,4,2,165.0,,230.0,206,1.2625,1.4125,,,,,1092.0000000000002,1126.0000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,16,2048,,,,,,,,,,,Intel,P1262,0.09,0.053,7,copper,19.08,1.4125,"mul(360,Leff)"
1304,Intel,Xeon,Paxville,,7041,,3000.0,,4,2,165.0,,230.0,206,1.2625,1.4125,,,,,1418.9968287490994,1527.7159938674056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,16,4096,,,,,,,,,,,Intel,P1262,0.09,0.053,7,copper,19.08,1.4125,"mul(360,Leff)"
1305,Intel,Xeon,Tulsa,,7110M,2006-08-01,2600.0,,4,2,95.0,64,1328.0,435,1.1,1.35,,,,,,,7.979786207926787,8.89262141041964,9.029421181780009,6.8466406672617435,6.844154908675975,9.326547248571737,7.129985961613083,5.835003114544873,6.009734946593461,12.305193127370492,14.666590793914201,6.019192247850792,6.040849550837675,10.243341811151126,14.99401390772736,7.972461956411633,6.146314137493811,6.764324345872281,7.371608767389317,12.979769322184115,7.667171236693042,7.466665178128245,11.432848726344568,8.29332797140111,9.27404989165754,6.803958277908853,8.277921921260504,6.9392415020353635,11.599142822114528,10.127728366996417,12.36521860812175,,16,16,4096,1,4096,,,,,,,,,Intel,P1264,0.065,0.035,8,copper,10.847368421052622,1.35,"add(linreg_intercept(delays),mul(4,linreg_slope(delays)))"
1306,Intel,Xeon,Tulsa,,7120M,2006-08-01,3000.0,,4,2,95.0,64,1328.0,435,1.1,1.35,,,,,,,9.008343423357747,9.863449208611296,10.343860470764264,7.85652484138635,7.636103748731126,10.26655820615915,8.199987794945148,6.7340416792835605,6.859767662631292,13.595121520137365,16.933070173161724,6.539029243015089,6.850771987514624,11.555277661517856,15.789695786349474,9.19962522102779,6.459861109456233,7.597801037411596,8.533825719607766,14.380403513636647,8.35898524804658,8.61,12.9266081401913,8.939988805962356,10.6640890038789,7.820366220859955,8.817070043154986,7.946624465202867,12.099178051308625,11.32743743698487,13.662636395047102,,16,16,4096,1,4096,,,,,,,,,Intel,P1264,0.065,0.035,8,copper,10.847368421052622,1.35,"add(linreg_intercept(delays),mul(4,linreg_slope(delays)))"
1307,Intel,Xeon,Tulsa,,7130M,2006-08-01,3200.0,,4,2,150.0,64,1328.0,435,1.1,1.35,,,,,,,10.022492703231645,10.998258677527687,11.42701350043251,8.653301191328135,8.48093202049784,11.7,8.866646596395546,7.1932097440164195,7.476239328000232,14.171962464517181,18.13308763123444,7.801702910022693,8.020052093035845,13.71993474909964,16.610106585671115,9.82428559574438,6.659626482432394,8.106883723023389,9.121104517017278,17.00760905049519,9.105716329536902,9.196665458207363,13.788382016204054,10.26655820615915,11.396531210963186,8.37018754334839,9.434129741127466,8.65147321405535,17.1857349724701,12.31801620950894,18.533092946982432,,16,16,8192,1,8192,,,,,,,,,Intel,P1264,0.065,0.035,8,copper,10.847368421052622,1.35,"add(linreg_intercept(delays),mul(4,linreg_slope(delays)))"
